timestamp,gs.rssi,comms.recd,tpc.state,fc.pwr,tpc.gps,tpc.bat_v,tpc.bat_v_avgd,comms.sent,fc.state,fc.alt,gs.log
242035404,-67,45752,0,0,"$GPGGA,205011.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.807887,15.9297556,,,,
242535442,-66,45808,0,0,,15.899772,15.92427473,,,,
243035511,-67,45944,0,0,"$GPGGA,205012.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.86592,15.9215343,,,,
243535550,-67,46000,0,0,,15.981985,15.92765997,,,,
244035596,-66,46136,0,0,"$GPGGA,205013.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.880427,15.92588673,,,,
244535661,-67,46192,0,0,,15.894936,15.9229851,,,,
245035692,-67,46328,0,0,"$GPGGA,205014.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.919116,15.92121187,,,,
245535704,-67,46384,0,0,,15.986821,15.9239523,,,,
246035750,-68,46520,0,0,"$GPGGA,205015.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.972313,15.9234687,,,,
246535812,-68,46576,0,0,,15.827231,15.92105067,,,,
247035872,-67,46712,0,0,"$GPGGA,205016.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.948133,15.9226627,,,,
247535916,-65,46768,0,0,,15.91428,15.92137307,,,,
248035979,-67,46904,0,0,"$GPGGA,205017.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.909444,15.92105067,,,,
248536028,-68,46960,0,0,,15.894936,15.91976107,,,,
249036093,-67,47096,0,0,"$GPGGA,205018.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",15.91428,15.9233075,,,,
249536124,-66,47152,0,0,,15.928788,15.9242747,,,,
250036181,-67,47288,0,0,"$GPGGA,205019.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6C",15.93846,15.92217907,,,,
250536223,-67,47344,0,0,,15.8901,15.92105067,,,,
251036236,-67,47480,0,0,"$GPGGA,205020.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.991657,15.9228239,,,,
251536265,-66,47536,0,0,,15.957805,15.9223403,,,,
252036299,-66,47672,0,0,"$GPGGA,205021.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.899772,15.92072827,,,,
252536347,-67,47728,0,0,,15.952969,15.9225015,,,,
253036360,-66,47864,0,0,"$GPGGA,205022.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.967477,15.92443593,,,,
253536417,-67,47920,0,0,,15.894936,15.9218567,,,,
254036426,-67,48056,0,0,"$GPGGA,205020*64",15.875592,15.91718187,,,,
255536473,-67,48112,0,0,,15.880427,15.91282937,,,,
256036504,-67,48248,0,0,"$GPGGA,205025.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.928788,15.91315177,,,,
256536513,-67,48304,0,0,,15.894936,15.91476377,,,,
257036552,-67,48440,0,0,"$GPGGA,205026.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.919116,15.91379653,,,,
257536621,-68,48496,0,0,,15.870756,15.91363533,,,,
258036636,-66,48552,0,0,,15.836904,15.91460257,,,,
258536649,-67,48688,0,0,"$GPGGA,205027.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.933624,15.91573097,,,,
259037046,-68,48824,0,0,"$GPGGA,205028.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",15.91428,15.91734297,,,,
259537056,-67,48880,0,0,,15.851412,15.91299053,,,,
260039227,-67,49016,0,0,"$GPGGA,205029.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6E",15.870756,15.91266817,,,,
260539230,-67,49072,0,0,,15.894936,15.91266817,,,,
261039231,-68,49128,0,0,,15.919116,15.91266817,,,,
261539274,-67,49264,0,0,"$GPGGA,205030.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.899772,15.90976653,,,,
262039301,-67,49320,0,0,,15.84174,15.9054141,,,,
262539342,-67,49456,0,0,"$GPGGA,205031.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.861084,15.90654253,,,,
263039382,-67,49592,0,0,"$GPGGA,205032.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.928788,15.9058977,,,,
263539413,-67,49648,0,0,,15.870756,15.9044469,,,,
264039474,-67,49704,0,0,,15.856248,15.9026737,,,,
264539478,-67,49840,0,0,"$GPGGA,205033.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.846576,15.9010617,,,,
265039531,-67,49896,0,0,,15.856248,15.8991273,,,,
265539575,-67,50032,0,0,"$GPGGA,205034.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",16.078707,15.9041246,,,,
266039633,-67,50088,0,0,,16.059362,15.90815467,,,,
266539671,-67,50224,0,0,"$GPGGA,205035.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.972313,15.9108951,,,,
267039725,-67,50280,0,0,,15.861084,15.90654267,,,,
267539784,-67,50416,0,0,"$GPGGA,205036.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.933624,15.90573663,,,,
268039831,-67,50472,0,0,,15.93846,15.90702623,,,,
268539887,-67,50608,0,0,"$GPGGA,205037.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.86592,15.9041246,,,,
269039942,-67,50664,0,0,,15.91428,15.90235137,,,,
269539965,-67,50800,0,0,"$GPGGA,205038.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6E",15.909444,15.90283497,,,,
270040026,-68,50856,0,0,,15.933624,15.90476937,,,,
270540063,-68,50992,0,0,"$GPGGA,205039.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",15.957805,15.90734863,,,,
271040079,-67,51048,0,0,,15.919116,15.90702623,,,,
271540121,-67,51184,0,0,"$GPGGA,205040.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.909444,15.90750983,,,,
272040177,-67,51240,0,0,,15.948133,15.90847707,,,,
272540232,-66,51376,0,0,"$GPGGA,205041.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.981985,15.9121847,,,,
273040297,-67,51432,0,0,,15.894936,15.9141191,,,,
273540319,-67,51568,0,0,"$GPGGA,205042.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.836904,15.9108951,,,,
274040340,-67,51624,0,0,,15.943296,15.9118623,,,,
274540342,-67,51760,0,0,"$GPGGA,205043.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.899772,15.9134743,,,,
275040384,-66,51816,0,0,,15.8901,15.9141191,,,,
275540415,-67,51952,0,0,"$GPGGA,205044.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.923952,15.9150863,,,,
276040453,-67,52008,0,0,,15.952969,15.91621473,,,,
276540466,-67,52144,0,0,"$GPGGA,205045.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.962641,15.91831037,,,,
277040510,-67,52200,0,0,,15.8901,15.91992237,,,,
277540543,-66,52336,0,0,"$GPGGA,205046.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.923952,15.92201797,,,,
278040550,-66,52392,0,0,,15.919116,15.92169557,,,,
278540593,-66,52528,0,0,"$GPGGA,205047.000,3630.7342,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.967477,15.9249196,,,,
279040609,-66,52584,0,0,,15.928788,15.9273376,,,,
279540650,-67,52720,0,0,"$GPGGA,205048.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*69",15.769198,15.92475833,,,,
280040716,-67,52776,0,0,,15.851412,15.92459713,,,,
280540740,-67,52912,0,0,"$GPGGA,205049.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*68",15.885263,15.918149,,,,
281040774,-67,52968,0,0,,15.817559,15.9100889,,,,
281540810,-66,53104,0,0,"$GPGGA,205050.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.952969,15.9094441,,,,
282040817,-66,53160,0,0,,15.923952,15.9115397,,,,
282540881,-67,53296,0,0,"$GPGGA,205051.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.909444,15.9107337,,,,
283040926,-66,53352,0,0,,15.972313,15.91186213,,,,
283540940,-67,53488,0,0,"$GPGGA,205052.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",16.001329,15.91637577,,,,
284040997,-67,53544,0,0,,15.8901,15.91556977,,,,
284541025,-67,53680,0,0,"$GPGGA,205053.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.957805,15.9171818,,,,
285041049,-66,53736,0,0,,15.996493,15.91927743,,,,
285541100,-66,53872,0,0,"$GPGGA,205054.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.93846,15.9186326,,,,
286041152,-67,53928,0,0,,15.880427,15.91734297,,,,
286541169,-67,54064,0,0,"$GPGGA,205055.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.93846,15.91831017,,,,
287041207,-67,54120,0,0,,15.977149,15.91927737,,,,
287541238,-66,54256,0,0,"$GPGGA,205056.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.952969,15.91831017,,,,
288041248,-66,54312,0,0,,15.909444,15.91879377,,,,
288541256,-66,54448,0,0,"$GPGGA,205057.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.894936,15.92072817,,,,
289041298,-66,54504,0,0,,15.93846,15.92056697,,,,
289541333,-67,54640,0,0,"$GPGGA,205058.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*68",15.923952,15.92137297,,,,
290041367,-67,54696,0,0,,15.885263,15.92121173,,,,
290541413,-67,54832,0,0,"$GPGGA,205059.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*69",15.899772,15.92040573,,,,
291041464,-67,54888,0,0,,15.948133,15.92024453,,,,
291541474,-66,55024,0,0,"$GPGGA,205100.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.904608,15.9183101,,,,
292041493,-64,55080,0,0,,15.91428,15.9191161,,,,
292541536,-67,55216,0,0,"$GPGGA,205101.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.923952,15.9191161,,,,
293041542,-67,55272,0,0,,15.962641,15.92056693,,,,
293541566,-67,55408,0,0,"$GPGGA,205102.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.870756,15.9173429,,,,
294041582,-67,55464,0,0,,15.875592,15.9155697,,,,
294541637,-66,55600,0,0,"$GPGGA,205103.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.972313,15.9223402,,,,
295041666,-66,55656,0,0,,15.899772,15.9239522,,,,
295541672,-66,55792,0,0,"$GPGGA,205104.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.933624,15.92556423,,,,
296041681,-67,55848,0,0,,15.846576,15.92653147,,,,
296541691,-67,55984,0,0,"$GPGGA,205105.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.919116,15.92540303,,,,
297041708,-67,56040,0,0,,15.8901,15.92427463,,,,
297541774,-67,56176,0,0,"$GPGGA,205106.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.8901,15.92362983,,,,
298041801,-68,56232,0,0,,15.880427,15.92056697,,,,
298541812,-67,56288,0,0,,15.919116,15.91782653,,,,
299041843,-67,56424,0,0,"$GPGGA,205107.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.909444,15.91847133,,,,
299541863,-67,56480,0,0,,15.84174,15.9146025,,,,
300041912,-67,56616,0,0,"$GPGGA,205108.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6C",15.93846,15.91266807,,,,
300541930,-67,56672,0,0,,15.894936,15.91121727,,,,
301041993,-67,56808,0,0,"$GPGGA,205109.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",15.8901,15.9115397,,,,
301542023,-67,56864,0,0,,15.91428,15.9107337,,,,
302042055,-67,57000,0,0,"$GPGGA,205110.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.8901,15.90783207,,,,
302542074,-67,57056,0,0,,15.904608,15.90622003,,,,
303042097,-67,57192,0,0,"$GPGGA,205111.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.8901,15.90557523,,,,
303542162,-66,57248,0,0,,15.948133,15.90734847,,,,
304042206,-66,57384,0,0,"$GPGGA,205112.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.909444,15.90638127,,,,
304542248,-67,57440,0,0,,15.923952,15.90638127,,,,
305042305,-67,57576,0,0,"$GPGGA,205113.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.919116,15.9075097,,,,
305542332,-66,57632,0,0,,15.86592,15.9063813,,,,
306042374,-67,57768,0,0,"$GPGGA,205114.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.933624,15.90589767,,,,
306542407,-66,57824,0,0,,15.86592,15.90460807,,,,
307042417,-66,57960,0,0,"$GPGGA,205115.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.91428,15.90460807,,,,
307542458,-67,58016,0,0,,15.885263,15.90331843,,,,
308042500,-67,58152,0,0,"$GPGGA,205116.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.957805,15.90315723,,,,
308542521,-67,58208,0,0,,15.822395,15.9015452,,,,
309042575,-67,58344,0,0,"$GPGGA,205117.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.91428,15.9028348,,,,
309542622,-67,58400,0,0,,15.894936,15.90025557,,,,
310042622,-66,58536,0,0,"$GPGGA,205118.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6D",15.952969,15.9020288,,,,
310542639,-67,58592,0,0,,15.957805,15.90283483,,,,
311042639,-67,58728,0,0,"$GPGGA,205119.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6C",15.86592,15.90347963,,,,
311542694,-67,58784,0,0,,16.020674,15.9068649,,,,
312042750,-68,58920,0,0,"$GPGGA,205120.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.933624,15.9083157,,,,
312542790,-68,58976,0,0,,15.798215,15.90525287,,,,
313042844,-68,59112,0,0,"$GPGGA,205121.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.952969,15.90767093,,,,
313542902,-69,59168,0,0,,15.86592,15.90589773,,,,
314042904,-67,59304,0,0,"$GPGGA,205122.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.904608,15.90573653,,,,
314542958,-67,59360,0,0,,15.919116,15.90831573,,,,
315042964,-67,59496,0,0,"$GPGGA,205123.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.899772,15.90702613,,,,
315543012,-67,59552,0,0,,15.84174,15.90525293,,,,
316043020,-67,59688,0,0,"$GPGGA,205124.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.909444,15.90589773,,,,
316543040,-67,59744,0,0,,15.84174,15.90347973,,,,
317043097,-84,59880,0,0,"$GPGGA,205125.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.861084,15.90251253,,,,
317543154,-85,59936,0,0,,15.909444,15.90267373,,,,
318043154,-82,60072,0,0,"$GPGGA,205126.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.909444,15.90331853,,,,
318543223,-83,60128,0,0,,15.875592,15.9009005,,,,
319043263,-85,60264,0,0,"$GPGGA,205127.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.817559,15.89783767,,,,
320043347,-66,60400,0,0,"$GPGGA,205128.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6E",15.759526,15.8923568,,,,
320543385,-67,60456,0,0,,15.880427,15.89106717,,,,
321043389,-66,60592,0,0,"$GPGGA,205129.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",15.861084,15.89090597,,,,
321543453,-66,60648,0,0,,15.8901,15.88945517,,,,
322043486,-66,60784,0,0,"$GPGGA,205130.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.84174,15.88864917,,,,
322543496,-67,60840,0,0,,15.846576,15.88639237,,,,
323043513,-68,60976,0,0,"$GPGGA,205131.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.851412,15.885264,,,,
323543548,-70,61032,0,0,,15.856248,15.88187877,,,,
324043597,-68,61168,0,0,"$GPGGA,205132.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.904608,15.8846192,,,,
324543639,-67,61224,0,0,,15.812723,15.88123397,,,,
325043648,-64,61360,0,0,"$GPGGA,205133.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.807887,15.87833233,,,,
325543708,-66,61416,0,0,,15.861084,15.8752695,,,,
326043733,-66,61552,0,0,"$GPGGA,205134.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.836904,15.87123947,,,,
326543792,-82,61608,0,0,,15.832067,15.87011103,,,,
327043819,-84,61744,0,0,"$GPGGA,205135.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.851412,15.86446897,,,,
327543853,-85,61800,0,0,,15.822395,15.86076133,,,,
329043905,-66,61936,0,0,"$GPGGA,205137.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.774035,15.85995533,,,,
329543915,-66,61992,0,0,,15.827231,15.85576407,,,,
330043987,-66,62128,0,0,"$GPGGA,205138.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",15.851412,15.85528047,,,,
330543992,-66,62184,0,0,,15.851412,15.85350727,,,,
331044012,-66,62320,0,0,"$GPGGA,205139.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6E",15.783707,15.84899363,,,,
331544036,-66,62376,0,0,,15.885263,15.84851,,,,
332044045,-66,62512,0,0,"$GPGGA,205140.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.967477,15.85270123,,,,
332544089,-66,62568,0,0,,15.899772,15.85237883,,,,
333044100,-67,62704,0,0,"$GPGGA,205141.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.856248,15.85286243,,,,
333544133,-66,62760,0,0,,15.967477,15.85640887,,,,
334044139,-66,62896,0,0,"$GPGGA,205142.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.817559,15.85334603,,,,
334544179,-66,62952,0,0,,15.91428,15.85350723,,,,
335044181,-67,63088,0,0,"$GPGGA,205143.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.899772,15.85431323,,,,
335544219,-66,63144,0,0,,15.769198,15.8527012,,,,
1555793505159,,,,,,,,44,,,
1555793505208,,,,,,,,88,,,
1555793505456,,,,,,,,132,,,
1555793505704,,,,,,,,176,,,
1555793505952,,,,,,,,220,,,
1555793506200,,,,,,,,264,,,
1555793506446,,,,,,,,308,,,
-5704766542,-69,,,,,,,,,,
336596162,-69,63200,0,1,,16.035181,15.8618897,,,,
-5704766542,-69,,,,,,,,,,
337598038,-68,63312,0,1,,15.759526,15.85785967,,0,0,
338098051,-68,63504,0,1,"$GPGGA,205146.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.749854,15.854152,,0,0,
338598050,-67,63616,0,1,,15.880427,15.85382957,,0,0,
339098090,-67,63808,0,1,"$GPGGA,205147.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.846576,15.85399077,,0,0,
339598151,-67,63920,0,1,,15.861084,15.85447437,,0,0,
340098233,-68,64112,0,1,"$GPGGA,205148.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*68",15.856248,15.85463557,,0,0,
340598277,-67,64224,0,1,,15.846576,15.85431317,,0,0,
341098319,-67,64416,0,1,"$GPGGA,205149.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*69",15.822395,15.85157273,,0,0,
341598351,-67,64528,0,1,,15.8901,15.85415197,,0,0,
342101508,-67,64720,0,1,"$GPGGA,205150.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",15.899772,15.8572148,,0,0,
342601574,-67,64832,0,1,,15.870756,15.8575372,,0,0,
343101671,-67,65024,0,1,"$GPGGA,205151.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",15.827231,15.85721477,,0,0,
343601680,-67,65136,0,1,,15.84174,15.8575372,,0,0,
344101712,-67,65248,0,1,,15.861084,15.8578596,,0,0,
344601767,-67,65440,0,1,"$GPGGA,205152.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",15.832067,15.858182,,0,0,
345101814,-67,65552,0,1,,15.803051,15.8591492,,0,0,
345601872,-67,65752,0,1,"$GPGGA,205153.000,3630.7343,N,12004.0531,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.909444,15.86188963,,1,8.878616,
346101883,-68,65872,0,1,,15.894936,15.86334043,,1,-5.064957,
346601908,-68,66072,0,1,"$GPGGA,205154.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.91428,15.86543603,,1,-0.963898,
347101960,-67,66192,0,1,,15.856248,15.86785407,,1,-10.191269,
347602038,-67,66392,0,1,"$GPGGA,205155.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.803051,15.86511367,,1,12.364502,
348102056,-67,66512,0,1,,15.84174,15.86092243,,1,-0.348755,
349102101,-84,66632,0,1,,15.991657,15.86398527,,1,-5.064957,
349602136,-82,66832,0,1,"$GPGGA,205157.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.827231,15.86301803,,1,-1.579056,
350102189,-84,66952,0,1,,15.778871,15.85673117,,1,-4.449799,
351102267,-83,67072,0,1,,15.880427,15.85882677,,1,7.443253,
352102348,-84,67192,0,1,,15.870756,15.85737597,,1,-3.629593,
352602360,-85,67392,0,1,"$GPGGA,205200.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",15.899772,15.85737597,,1,0.676514,
353102417,-84,67512,0,1,,15.880427,15.8610836,,1,-2.809372,
353602470,-67,67712,0,1,"$GPGGA,205201.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",15.880427,15.85592513,,1,-2.809372,
354102536,-67,67832,0,1,,15.870756,15.8596328,,1,-3.42453,
354602601,-67,68032,0,1,"$GPGGA,205202.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*64",15.880427,15.86398523,,1,5.802826,
355102646,-67,68152,0,1,,15.904608,15.86479127,,1,-5.475067,
355602664,-67,68352,0,1,"$GPGGA,205203.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*65",15.885263,15.86608083,,1,-15.112534,
356102688,-67,68472,0,1,,15.832067,15.8651136,,1,-5.064957,
356602697,-67,68672,0,1,"$GPGGA,205204.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*62",15.91428,15.867048,,1,-12.651901,
357102734,-67,68792,0,1,,15.943296,15.870272,,1,-3.834641,
357602752,-67,68992,0,1,"$GPGGA,205205.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*63",16.233763,15.88398427,,1,-5.885162,
358102768,-67,69112,0,1,,16.262779,15.8964069,,1,-8.550842,
358602767,-68,69312,0,1,"$GPGGA,205206.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*60",16.209583,15.90673393,,1,-2.194214,
359102777,-67,69432,0,1,,16.185402,15.91722213,,1,-4.449799,
359602824,-68,69632,0,1,"$GPGGA,205207.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*61",16.219255,15.9302896,,1,-3.42453,
360102859,-67,69752,0,1,,16.214418,15.9427122,,1,-14.087265,
360602889,-67,69952,0,1,"$GPGGA,205208.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6E",16.219255,15.95465123,,1,-8.960953,
361102940,-67,70072,0,1,,16.228928,15.96787993,,1,-16.547897,
361602958,-67,70272,0,1,"$GPGGA,205209.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*6F",16.243435,15.9825594,,1,-2.399277,
362102985,-67,70392,0,1,,16.282124,15.99498207,,1,-7.115479,
362602985,-68,70592,0,1,"$GPGGA,205210.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*67",16.267614,16.00740467,,1,-14.702423,
363102998,-67,70712,0,1,,16.257942,16.01886007,,1,-14.292313,
363603040,-68,70912,0,1,"$GPGGA,205211.000,3630.7343,N,12004.0530,W,2,12,0.73,50.8,M,-26.9,M,0000,0000*66",16.253107,16.0320887,,1,-8.550842,
364103078,-67,71032,0,1,,16.170895,16.04435017,,1,-22.904526,
